depth,Slice1L,Slice1R,Slice2L,Slice2R,Slice3L,Slice3R,Slice4L,Slice4R
13.3,0.0982367758186398,0.0206794682422452,0.09138381201044386,0.39119496855345914,0.8283870967741935,0.5470514429109159,0.7696267696267697,0.38471177944862156
13.4,0.09571788413098237,0.014771048744460856,0.08616187989556136,0.39119496855345914,0.8258064516129032,0.5119196988707654,0.7657657657657657,0.38345864661654133
13.5,0.08942065491183879,0.0206794682422452,0.0783289817232376,0.37484276729559746,0.8051612903225807,0.5131744040150564,0.7709137709137709,0.38345864661654133
13.6,0.08312342569269521,0.03692762186115214,0.09007832898172324,0.3635220125786163,0.8051612903225807,0.5106649937264742,0.7709137709137709,0.37969924812030076
13.7,0.08690176322418136,0.03840472673559823,0.08877284595300261,0.3610062893081761,0.8038709677419354,0.49435382685069007,0.7709137709137709,0.37844611528822053
13.8,0.0906801007556675,0.03840472673559823,0.09138381201044386,0.36855345911949683,0.792258064516129,0.5056461731493099,0.7850707850707851,0.37719298245614036
13.9,0.07934508816120907,0.04283604135893648,0.08224543080939947,0.35471698113207545,0.7703225806451612,0.5018820577164367,0.788931788931789,0.37969924812030076
14.0,0.07808564231738035,0.04283604135893648,0.08616187989556136,0.3534591194968553,0.7625806451612903,0.4880803011292346,0.7812097812097812,0.3684210526315789
14.1,0.08060453400503778,0.04874446085672083,0.08485639686684072,0.3584905660377358,0.7625806451612903,0.493099121706399,0.7850707850707851,0.3634085213032581
14.2,0.08690176322418136,0.0413589364844904,0.08616187989556136,0.35974842767295595,0.7638709677419355,0.4742785445420326,0.767052767052767,0.34962406015037595
14.3,0.08312342569269521,0.04431314623338257,0.08224543080939947,0.3471698113207547,0.7587096774193548,0.4454203262233375,0.767052767052767,0.34461152882205515
14.4,0.0743073047858942,0.033973412112259974,0.06788511749347259,0.3622641509433962,0.7612903225806451,0.410288582183187,0.7503217503217503,0.32706766917293234
14.5,0.08060453400503778,0.0310192023633678,0.06005221932114883,0.3584905660377358,0.7651612903225806,0.4002509410288582,0.7683397683397684,0.30952380952380953
14.6,0.08816120906801007,0.025110782865583457,0.06135770234986945,0.3584905660377358,0.752258064516129,0.4090338770388959,0.7606177606177607,0.31203007518796994
14.7,0.08438287153652393,0.019202363367799114,0.05613577023498695,0.35471698113207545,0.752258064516129,0.4090338770388959,0.758043758043758,0.30952380952380953
14.8,0.08690176322418136,0.019202363367799114,0.06135770234986945,0.3182389937106918,0.7445161290322581,0.4228356336260979,0.7541827541827542,0.3057644110275689
14.9,0.08942065491183879,0.01624815361890694,0.06527415143603134,0.30566037735849055,0.7548387096774194,0.4341279799247177,0.7361647361647362,0.3032581453634085
15.0,0.09949622166246852,0.01624815361890694,0.08093994778067885,0.26163522012578616,0.7612903225806451,0.4203262233375157,0.7438867438867439,0.3208020050125313
15.1,0.10201511335012595,0.008862629246676515,0.09007832898172324,0.2679245283018868,0.7561290322580645,0.41405269761606023,0.7413127413127413,0.3132832080200501
15.2,0.10453400503778337,0.007385524372230428,0.08746736292428199,0.2578616352201258,0.7625806451612903,0.39648682559598497,0.731016731016731,0.3057644110275689
15.3,0.10831234256926953,0.008862629246676515,0.0835509138381201,0.24025157232704403,0.7587096774193548,0.3889585947302384,0.7464607464607464,0.2857142857142857
15.4,0.1070528967254408,0.007385524372230428,0.08616187989556136,0.23270440251572327,0.7470967741935484,0.3613550815558344,0.731016731016731,0.2669172932330827
15.5,0.10579345088161209,0.0014771048744460858,0.07963446475195822,0.23270440251572327,0.7458064516129033,0.35131744040150564,0.7091377091377091,0.2706766917293233
15.6,0.10957178841309824,0.0014771048744460858,0.07702349869451697,0.21257861635220127,0.7406451612903225,0.3575909661229611,0.6846846846846847,0.2706766917293233
15.7,0.10831234256926953,0.0,0.07441253263707572,0.20754716981132076,0.7212903225806452,0.36511919698870765,0.6731016731016731,0.2656641604010025
15.8,0.09949622166246852,0.0014771048744460858,0.07441253263707572,0.19748427672955976,0.7212903225806452,0.36762860727728985,0.6731016731016731,0.2531328320802005
15.9,0.0818639798488665,0.004431314623338257,0.07049608355091384,0.18867924528301888,0.7109677419354838,0.35382685069008785,0.6692406692406693,0.22932330827067668
16.0,0.07934508816120907,0.005908419497784343,0.07702349869451697,0.20125786163522014,0.7135483870967742,0.34002509410288584,0.6615186615186616,0.22180451127819548
16.1,0.06801007556675064,0.007385524372230428,0.0783289817232376,0.2050314465408805,0.6851612903225807,0.3174404015056462,0.6589446589446589,0.21804511278195488
16.2,0.06926952141057935,0.004431314623338257,0.08093994778067885,0.2037735849056604,0.6387096774193548,0.32622333751568383,0.6550836550836551,0.21679197994987467
16.3,0.05415617128463476,0.005908419497784343,0.07702349869451697,0.2,0.6,0.3337515683814304,0.637065637065637,0.22055137844611528
16.4,0.05163727959697733,0.005908419497784343,0.0783289817232376,0.17484276729559747,0.6,0.3462986198243413,0.6164736164736164,0.20300751879699247
16.5,0.042821158690176324,0.004431314623338257,0.07180156657963446,0.15974842767295597,0.6012903225806452,0.36511919698870765,0.6177606177606177,0.20300751879699247
16.6,0.021410579345088162,0.0029542097488921715,0.06657963446475196,0.1710691823899371,0.5909677419354838,0.35633626097867,0.5997425997425997,0.19674185463659147
16.7,0.012594458438287154,0.0,0.057441253263707574,0.19874213836477989,0.5754838709677419,0.3462986198243413,0.5945945945945946,0.18671679197994986
16.8,0.011335012594458438,0.0,0.04960835509138381,0.20125786163522014,0.5535483870967742,0.3475533249686324,0.5971685971685972,0.19423558897243107
16.9,0.011335012594458438,0.0,0.048302872062663184,0.17735849056603772,0.5393548387096774,0.3299874529485571,0.5958815958815958,0.19047619047619047
17.0,0.012594458438287154,0.0,0.05221932114882506,0.17484276729559747,0.5264516129032258,0.32622333751568383,0.5945945945945946,0.16791979949874686
17.1,0.011335012594458438,0.0,0.05352480417754569,0.18742138364779873,0.5070967741935484,0.30614805520702637,0.601029601029601,0.15789473684210525
17.2,0.012594458438287154,0.0,0.06005221932114883,0.1949685534591195,0.5045161290322581,0.2810539523212045,0.5907335907335908,0.15288220551378445
17.3,0.015113350125944584,0.0,0.0731070496083551,0.17987421383647798,0.49290322580645163,0.2572145545796738,0.5855855855855856,0.14285714285714285
17.4,0.012594458438287154,0.0,0.07963446475195822,0.16226415094339622,0.5032258064516129,0.22835633626097868,0.5997425997425997,0.15037593984962405
17.5,0.0163727959697733,0.0,0.0835509138381201,0.1559748427672956,0.4670967741935484,0.21580928481806774,0.6074646074646075,0.14160401002506265
17.6,0.013853904282115869,0.0,0.09007832898172324,0.15345911949685534,0.46064516129032257,0.2245922208281054,0.6061776061776062,0.12907268170426064
17.7,0.0163727959697733,0.0,0.1031331592689295,0.1421383647798742,0.43870967741935485,0.23086574654956085,0.6151866151866152,0.12656641604010024
17.8,0.013853904282115869,0.0,0.09660574412532637,0.14968553459119496,0.42838709677419357,0.21455457967377667,0.6113256113256114,0.13784461152882205
17.9,0.013853904282115869,0.0,0.0783289817232376,0.15974842767295597,0.4270967741935484,0.205771643663739,0.6087516087516087,0.13909774436090225
18.0,0.010075566750629723,0.0,0.06788511749347259,0.15471698113207547,0.4103225806451613,0.20200752823086573,0.5997425997425997,0.14035087719298245
18.1,0.003778337531486146,0.0,0.0639686684073107,0.15345911949685534,0.4167741935483871,0.19824341279799249,0.5804375804375804,0.13157894736842105
18.2,0.0,0.0,0.06266318537859007,0.15974842767295597,0.3961290322580645,0.17565872020075282,0.5701415701415702,0.12030075187969924
18.3,0.008816120906801008,0.0,0.0639686684073107,0.1509433962264151,0.37806451612903225,0.15809284818067754,0.564993564993565,0.10526315789473684
18.4,0.006297229219143577,0.0,0.0639686684073107,0.1320754716981132,0.37032258064516127,0.15307402760351319,0.5714285714285714,0.08897243107769423
18.5,0.006297229219143577,0.0,0.057441253263707574,0.12075471698113208,0.36258064516129035,0.14303638644918445,0.5727155727155727,0.09147869674185463
18.6,0.005037783375314861,0.0,0.05352480417754569,0.11572327044025157,0.34580645161290324,0.14554579673776663,0.564993564993565,0.09899749373433583
18.7,0.0012594458438287153,0.0,0.05221932114882506,0.10817610062893082,0.3251612903225806,0.1480552070263488,0.5662805662805663,0.09774436090225563
18.8,0.0,0.0,0.044386422976501305,0.10314465408805032,0.29806451612903223,0.14429109159347553,0.5675675675675675,0.09147869674185463
18.9,0.0,0.0,0.05352480417754569,0.10062893081761007,0.2670967741935484,0.15181932245922208,0.5624195624195624,0.08270676691729323
19.0,0.0,0.0,0.04699738903394256,0.09182389937106918,0.24129032258064517,0.1480552070263488,0.5456885456885456,0.07769423558897243
19.1,0.0,0.0,0.044386422976501305,0.08176100628930817,0.22193548387096773,0.15181932245922208,0.5276705276705277,0.08270676691729323
19.2,0.0,0.0,0.037859007832898174,0.07924528301886792,0.19612903225806452,0.13174404015056462,0.5238095238095238,0.08646616541353383
19.3,0.0,0.0,0.03524804177545692,0.06792452830188679,0.18451612903225806,0.13174404015056462,0.5238095238095238,0.07894736842105263
19.4,0.0,0.0,0.030026109660574413,0.06666666666666667,0.18193548387096775,0.1329987452948557,0.5135135135135135,0.06766917293233082
19.5,0.0,0.0,0.022193211488250653,0.06415094339622641,0.1896774193548387,0.12797992471769135,0.4942084942084942,0.06140350877192982
19.6,0.0,0.0,0.024804177545691905,0.06415094339622641,0.17806451612903226,0.13927227101631118,0.4774774774774775,0.06892230576441102
19.7,0.0,0.0,0.015665796344647518,0.0729559748427673,0.14709677419354839,0.1468005018820577,0.4723294723294723,0.06766917293233082
19.8,0.0,0.0,0.010443864229765013,0.07421383647798742,0.14838709677419354,0.15683814303638646,0.47361647361647363,0.05764411027568922
19.9,0.0,0.0,0.007832898172323759,0.0729559748427673,0.15612903225806452,0.164366373902133,0.4646074646074646,0.046365914786967416
20.0,0.0,0.0,0.014360313315926894,0.07924528301886792,0.17419354838709677,0.15934755332496864,0.46846846846846846,0.05012531328320802
20.1,0.0,0.0,0.018276762402088774,0.0830188679245283,0.18580645161290324,0.16311166875784192,0.46846846846846846,0.05513784461152882
20.2,0.0,0.0,0.009138381201044387,0.07672955974842767,0.1870967741935484,0.1656210790464241,0.46589446589446587,0.05388471177944862
20.3,0.0,0.0,0.007832898172323759,0.07421383647798742,0.20258064516129032,0.16938519447929737,0.4491634491634492,0.05889724310776942
20.4,0.0,0.0,0.007832898172323759,0.07044025157232704,0.2,0.15432873274780426,0.444015444015444,0.06140350877192982
20.5,0.0,0.0,0.0026109660574412533,0.06540880503144654,0.19483870967741934,0.15181932245922208,0.41312741312741313,0.05889724310776942
20.6,0.0,0.0,0.0,0.06792452830188679,0.19483870967741934,0.14303638644918445,0.4092664092664093,0.05263157894736842
20.7,0.0,0.0,0.0,0.0729559748427673,0.19612903225806452,0.14178168130489335,0.38738738738738737,0.05513784461152882
20.8,0.0,0.0,0.0,0.07672955974842767,0.19612903225806452,0.12672521957340024,0.37065637065637064,0.047619047619047616
20.9,0.0,0.0,0.0,0.07672955974842767,0.20129032258064516,0.12296110414052698,0.3539253539253539,0.03884711779448621
21.0,0.0,0.0,0.0,0.08050314465408805,0.2,0.12547051442910917,0.3436293436293436,0.03508771929824561
21.1,0.0,0.0,0.0,0.09559748427672957,0.18064516129032257,0.11668757841907151,0.3487773487773488,0.03132832080200501
21.2,0.0,0.0,0.0,0.10062893081761007,0.18193548387096775,0.10790464240903387,0.3384813384813385,0.042606516290726815
21.3,0.0,0.0,0.0,0.09937106918238994,0.16774193548387098,0.1053952321204517,0.323037323037323,0.040100250626566414
21.4,0.0,0.0,0.0,0.09559748427672957,0.14580645161290323,0.1053952321204517,0.3166023166023166,0.041353383458646614
21.5,0.0,0.0,0.0,0.09182389937106918,0.12774193548387097,0.09535759096612297,0.2908622908622909,0.042606516290726815
21.6,0.0,0.0,0.0,0.09182389937106918,0.11225806451612903,0.09410288582183186,0.28442728442728443,0.03884711779448621
21.7,0.0,0.0,0.0,0.09559748427672957,0.10580645161290322,0.08531994981179424,0.28185328185328185,0.042606516290726815
21.8,0.0,0.0,0.0026109660574412533,0.08176100628930817,0.09161290322580645,0.08030112923462986,0.2728442728442728,0.040100250626566414
21.9,0.0,0.0,0.005221932114882507,0.07169811320754717,0.07354838709677419,0.08030112923462986,0.27155727155727155,0.040100250626566414
22.0,0.0,0.0,0.005221932114882507,0.061635220125786164,0.07741935483870968,0.08531994981179424,0.26640926640926643,0.03759398496240601
22.1,0.0,0.0,0.0026109660574412533,0.052830188679245285,0.08258064516129032,0.0890840652446675,0.26383526383526384,0.02756892230576441
22.2,0.0,0.0,0.0,0.04150943396226415,0.08903225806451613,0.08782936010037641,0.25997425997426,0.02506265664160401
22.3,0.0,0.0,0.0,0.033962264150943396,0.08774193548387096,0.08531994981179424,0.25096525096525096,0.02506265664160401
22.4,0.0,0.0,0.0,0.026415094339622643,0.09032258064516129,0.07779171894604768,0.24066924066924067,0.02506265664160401
22.5,0.0,0.0,0.0,0.022641509433962263,0.09161290322580645,0.06900878293601004,0.2277992277992278,0.03007518796992481
22.6,0.0,0.0,0.0,0.02012578616352201,0.09806451612903226,0.060225846925972396,0.2059202059202059,0.02882205513784461
22.7,0.0,0.0,0.0,0.01509433962264151,0.10709677419354839,0.06398996235884567,0.17503217503217502,0.021303258145363407
22.8,0.0,0.0,0.0,0.007547169811320755,0.11096774193548387,0.05897114178168131,0.16731016731016732,0.020050125313283207
22.9,0.0,0.0,0.0,0.0025157232704402514,0.11096774193548387,0.06524466750313676,0.15572715572715573,0.017543859649122806
23.0,0.0,0.0,0.0,0.0012578616352201257,0.1032258064516129,0.06900878293601004,0.16473616473616473,0.012531328320802004
23.1,0.0,0.0,0.0,0.0,0.09806451612903226,0.06524466750313676,0.15444015444015444,0.002506265664160401
23.2,0.0,0.0,0.0,0.0,0.10193548387096774,0.050188205771643665,0.16216216216216217,0.0037593984962406013
23.3,0.0,0.0,0.0,0.0,0.11225806451612903,0.053952321204516936,0.17503217503217502,0.006265664160401002
23.4,0.0,0.0,0.0,0.0,0.11741935483870967,0.06524466750313676,0.17503217503217502,0.017543859649122806
23.5,0.0,0.0,0.0,0.0,0.12774193548387097,0.07779171894604768,0.16731016731016732,0.02631578947368421
23.6,0.0,0.0,0.0,0.0,0.12516129032258064,0.08657465495608532,0.15444015444015444,0.02756892230576441
23.7,0.0,0.0,0.0,0.0,0.12,0.08030112923462986,0.15444015444015444,0.02506265664160401
23.8,0.0,0.0,0.0,0.0012578616352201257,0.13161290322580646,0.07653701380175659,0.1492921492921493,0.03007518796992481
23.9,0.0,0.0,0.0,0.0012578616352201257,0.1367741935483871,0.06273525721455459,0.14671814671814673,0.03508771929824561
24.0,0.0,0.0,0.0,0.0025157232704402514,0.13419354838709677,0.060225846925972396,0.15315315315315314,0.03383458646616541
24.1,0.0,0.0,0.0,0.0,0.11741935483870967,0.06273525721455459,0.17374517374517376,0.040100250626566414
24.2,0.0,0.0,0.0,0.0,0.11483870967741935,0.05771643663739021,0.1788931788931789,0.042606516290726815
24.3,0.0,0.0,0.0,0.0025157232704402514,0.11483870967741935,0.04767879548306148,0.17374517374517376,0.040100250626566414
24.4,0.0,0.0,0.0,0.0012578616352201257,0.10838709677419354,0.03262233375156838,0.1776061776061776,0.040100250626566414
24.5,0.0,0.0,0.0,0.0,0.10580645161290322,0.025094102885821833,0.17245817245817247,0.03884711779448621
24.6,0.0,,0.0,0.0037735849056603774,0.11096774193548387,0.030112923462986198,0.17503217503217502,0.03759398496240601
24.7,,,0.0026109660574412533,0.0037735849056603774,0.10580645161290322,0.03136762860727729,0.17374517374517376,0.03508771929824561
24.8,,,0.005221932114882507,0.011320754716981131,0.1032258064516129,0.03262233375156838,0.16216216216216217,0.03383458646616541
24.9,,,0.005221932114882507,0.005031446540880503,0.10193548387096774,0.03136762860727729,0.15958815958815958,0.03258145363408521
25.0,,,0.005221932114882507,0.0012578616352201257,0.09548387096774194,0.03136762860727729,0.15958815958815958,0.02631578947368421
25.1,,,0.0039164490861618795,0.0012578616352201257,0.09806451612903226,0.03136762860727729,0.15572715572715573,0.023809523809523808
25.2,,,0.0026109660574412533,0.0012578616352201257,0.08903225806451613,0.03262233375156838,0.16988416988416988,0.013784461152882205
25.3,,,0.0039164490861618795,0.0,0.07870967741935483,0.03136762860727729,0.17503217503217502,0.006265664160401002
25.4,,,0.0039164490861618795,0.0,0.08129032258064516,0.03889585947302384,0.18018018018018017,0.002506265664160401
25.5,,,0.0039164490861618795,0.0,0.07483870967741936,0.043914680050188205,0.16473616473616473,0.0037593984962406013
25.6,,,0.0039164490861618795,0.0,0.06580645161290323,0.0451693851944793,,0.002506265664160401
25.7,,,0.0026109660574412533,0.0,0.03741935483870968,0.043914680050188205,,
25.8,,,0.0013054830287206266,0.0,0.025806451612903226,0.04642409033877039,,
25.9,,,0.0013054830287206266,0.0,0.02838709677419355,0.043914680050188205,,
26.0,,,0.0026109660574412533,0.0,0.03612903225806452,0.037641154328732745,,
26.1,,,0.0039164490861618795,0.0,0.04387096774193548,0.033877038895859475,,
26.2,,,0.0026109660574412533,0.0,0.05290322580645161,0.04265997490589712,,
26.3,,,0.0039164490861618795,0.0,0.05935483870967742,0.03136762860727729,,
26.4,,,0.005221932114882507,0.0,0.05935483870967742,0.02383939774153074,,
26.5,,,0.009138381201044387,0.0,0.05935483870967742,0.025094102885821833,,
26.6,,,0.01174934725848564,0.0,0.05806451612903226,0.02258469259723965,,
26.7,,,0.013054830287206266,0.0,0.04774193548387097,0.02258469259723965,,
26.8,,,0.009138381201044387,0.0,0.05935483870967742,0.02132998745294856,,
26.9,,,0.006527415143603133,0.0,0.04645161290322581,0.020075282308657464,,
27.0,,,0.005221932114882507,0.0,0.03612903225806452,0.018820577164366373,,
27.1,,,0.005221932114882507,0.0,0.03612903225806452,0.0075282308657465494,,
27.2,,,0.007832898172323759,0.0,0.03612903225806452,0.0,,
27.3,,,0.007832898172323759,0.0,0.04,0.0,,
27.4,,,0.007832898172323759,0.0,0.0567741935483871,0.0,,
27.5,,,0.007832898172323759,0.0,,0.0,,
27.6,,,0.007832898172323759,0.0,,0.0,,
27.7,,,0.01174934725848564,0.0,,0.0,,
27.8,,,0.020887728459530026,0.0,,0.0,,
27.9,,,0.02741514360313316,0.0,,0.0012547051442910915,,
28.0,,,0.033942558746736295,0.0,,0.0037641154328732747,,
28.1,,,0.048302872062663184,0.0,,0.0037641154328732747,,
28.2,,,0.050913838120104436,0.0,,0.005018820577164366,,
28.3,,,0.03263707571801567,0.0,,0.005018820577164366,,
28.4,,,0.030026109660574413,0.0,,0.0037641154328732747,,
28.5,,,0.028720626631853787,0.0,,0.0,,
28.6,,,0.0195822454308094,0.0,,0.0,,
28.7,,,0.014360313315926894,0.0,,0.0,,
28.8,,,0.013054830287206266,0.0,,0.0,,
28.9,,,0.013054830287206266,0.0,,0.0,,
29.0,,,0.0039164490861618795,0.0,,0.0,,
29.1,,,0.0013054830287206266,0.0037735849056603774,,0.0075282308657465494,,
29.2,,,0.0,0.007547169811320755,,0.012547051442910916,,
29.3,,,0.0,0.00880503144654088,,0.012547051442910916,,
29.4,,,0.0,0.006289308176100629,,0.013801756587202008,,
29.5,,,0.0,0.005031446540880503,,0.01631116687578419,,
29.6,,,0.0039164490861618795,0.0,,,,
29.7,,,0.007832898172323759,0.0,,,,
29.8,,,0.009138381201044387,0.0,,,,
29.9,,,0.009138381201044387,0.0,,,,
30.0,,,0.007832898172323759,0.0,,,,
30.1,,,0.006527415143603133,0.0,,,,
30.2,,,0.0013054830287206266,0.0,,,,
30.3,,,0.0,0.0,,,,
30.4,,,0.0,0.0,,,,
30.5,,,0.0,0.0,,,,
30.6,,,0.0,0.0,,,,
30.7,,,0.0,0.0,,,,
30.8,,,0.0,0.0,,,,
30.9,,,0.0,0.0,,,,
31.0,,,0.0,0.0,,,,
31.1,,,0.0,0.0,,,,
31.2,,,0.0,0.0,,,,
31.3,,,0.0,0.0,,,,
31.4,,,0.0,0.0025157232704402514,,,,
31.5,,,0.0,0.0037735849056603774,,,,
31.6,,,0.0,0.00880503144654088,,,,
31.7,,,0.0,0.013836477987421384,,,,
31.8,,,0.0,0.016352201257861635,,,,
31.9,,,0.0,0.016352201257861635,,,,
32.0,,,0.0,0.016352201257861635,,,,
32.1,,,0.0,0.013836477987421384,,,,
32.2,,,0.0,0.012578616352201259,,,,
32.3,,,0.0,0.01509433962264151,,,,
32.4,,,0.0,0.021383647798742137,,,,
32.5,,,0.0,0.021383647798742137,,,,
32.6,,,0.0,0.02012578616352201,,,,
32.7,,,0.0,0.012578616352201259,,,,
32.8,,,0.0,0.010062893081761006,,,,
32.9,,,0.0,0.010062893081761006,,,,
33.0,,,0.0,0.012578616352201259,,,,
33.1,,,0.0,0.016352201257861635,,,,
33.2,,,0.0,0.01761006289308176,,,,
33.3,,,0.0,0.013836477987421384,,,,
33.4,,,0.0,0.013836477987421384,,,,
33.5,,,0.0,0.012578616352201259,,,,
33.6,,,0.0,0.00880503144654088,,,,
33.7,,,0.0,0.010062893081761006,,,,
33.8,,,0.0,0.007547169811320755,,,,
33.9,,,0.0,0.00880503144654088,,,,
34.0,,,0.0,0.012578616352201259,,,,
34.1,,,0.0,0.02012578616352201,,,,
34.2,,,0.0,0.022641509433962263,,,,
34.3,,,0.0,0.02389937106918239,,,,
34.4,,,0.0,0.01761006289308176,,,,
34.5,,,0.0,0.011320754716981131,,,,
34.6,,,0.0,0.011320754716981131,,,,
34.7,,,0.0,0.03018867924528302,,,,
34.8,,,0.0,0.042767295597484274,,,,
34.9,,,0.0,0.04779874213836478,,,,
35.0,,,0.0,0.045283018867924525,,,,
35.1,,,,0.050314465408805034,,,,
35.2,,,,0.05408805031446541,,,,
35.3,,,,0.0389937106918239,,,,
35.4,,,,0.028930817610062894,,,,
